SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
104055,0,M,Y,N,3,260700.0,1161200.0,69707.6,Secondary / secondary special,Married,Working,-14851,-1658,10.9,0.5475006531291136,0.7846319167565372,0.7670634458477754
104056,0,M,Y,N,0,129900.0,578500.0,24851.6,Secondary / secondary special,Married,Commercial associate,-8085,-1412,19.9,,0.6114367927389717,0.7096504404519283
104057,1,F,N,N,0,135700.0,779400.0,69193.5,Secondary / secondary special,Married,Commercial associate,-21191,-20,,0.25054958797038224,0.41550715689356543,0.45782079705174455
104058,1,M,N,N,0,147500.0,367500.0,26385.1,Secondary / secondary special,Married,Working,-24614,-413,,,0.546391372058366,0.9020486986316395
104059,0,F,N,N,1,125000.0,804300.0,43192.4,Secondary / secondary special,Married,State servant,-9966,-311,,,0.8247178347047012,0.6465234080475345
104060,0,M,N,Y,0,218600.0,731500.0,41794.3,Secondary / secondary special,Widow,Working,-12744,-324,,,0.671584355504906,0.7767347602494113
104061,0,M,N,Y,1,102100.0,648300.0,22788.9,Higher education,Married,Pensioner,-22518,365243,,0.8455458264342159,0.62386453502321,
104062,0,M,Y,N,1,91100.0,207400.0,10070.7,Secondary / secondary special,Married,Pensioner,-20094,365243,16.0,,0.8192896231351215,0.863788909889125
104063,0,F,Y,Y,0,82200.0,514900.0,18543.7,Higher education,Married,Working,-13147,-702,12.5,0.7074471480349843,0.8406948786941124,
104064,0,F,N,Y,0,127300.0,804600.0,44692.6,Secondary / secondary special,Married,Working,-19057,-1150,,0.7422993160460946,0.8029392319833242,
104065,0,F,N,Y,0,119100.0,351600.0,16234.5,Secondary / secondary special,Married,Working,-23751,-2656,,0.6649172137171309,0.5051437159656434,0.6841316665152166
104066,0,M,N,Y,2,111500.0,280500.0,13172.8,Secondary / secondary special,Married,Commercial associate,-11521,-2002,,,0.538731262303753,0.4620239500356405
104067,0,F,Y,N,0,152900.0,690300.0,52233.8,Secondary / secondary special,Single / not married,Commercial associate,-19585,-279,10.9,0.7749165141300566,0.8249152940631435,
104068,0,M,N,N,1,87100.0,190400.0,18491.2,Secondary / secondary special,Married,Pensioner,-21905,365243,,0.3484093096329303,0.48254837283428315,0.7499938178950897
104069,0,M,Y,Y,0,205700.0,612100.0,39806.1,Secondary / secondary special,Married,Working,-9341,-2766,9.7,0.6732064572213606,0.5735161524510144,0.6058000822914537
104070,0,F,N,Y,0,89900.0,576700.0,52282.3,Secondary / secondary special,Widow,Working,-24054,-802,,,,0.9190324182223223
104071,0,F,Y,Y,1,86900.0,462700.0,18572.2,Secondary / secondary special,Married,Working,-24489,-716,13.0,,0.72803903484412,0.5404036067056314
104072,0,F,N,N,0,110200.0,603900.0,22442.2,Secondary / secondary special,Married,Working,-20522,-2150,,0.39412146232228895,0.6976720648951,
104073,0,F,N,Y,2,138400.0,812000.0,48291.8,Higher education,Married,Commercial associate,-16709,-1671,,,0.7148225504276038,0.7757563859976851
104074,0,F,N,Y,1,216900.0,1073000.0,79431.1,Secondary / secondary special,Single / not married,Pensioner,-18258,365243,,,0.7774101294157703,0.31594174049853485
104075,0,F,Y,Y,0,142400.0,723800.0,55719.3,Secondary / secondary special,Married,Pensioner,-19038,365243,11.0,,0.5861700480849549,0.7250308471924453
104076,0,F,N,Y,1,71500.0,369100.0,18284.1,Secondary / secondary special,Married,Working,-10372,-3602,,0.4361380750320724,0.7398295617036733,0.3692336741942079
104077,0,F,Y,Y,0,183400.0,634100.0,33634.8,Secondary / secondary special,Married,State servant,-12840,-1728,10.9,0.6760874372032578,0.6132577405465818,0.9038828853985978
104078,0,F,N,N,1,181800.0,363700.0,12595.5,Secondary / secondary special,Married,Working,-9438,365243,,,0.5586806997740381,0.46611736803794784
104079,0,F,Y,Y,0,113400.0,516000.0,18329.7,Higher education,Married,Unemployed,-14165,365243,3.9,0.8648456777186007,0.6733688073539793,0.6109598812394959
104080,0,F,Y,Y,0,159000.0,874400.0,30171.5,Secondary / secondary special,Married,Working,-20733,-2117,8.0,0.5477900405517863,0.7064395783349653,0.7512285203768455
104081,0,F,N,Y,1,280800.0,750400.0,32545.6,Secondary / secondary special,Married,Working,-23195,-1674,,,0.41128672881857603,0.5812596820616476
104082,0,F,Y,Y,1,99800.0,240700.0,8922.9,Secondary / secondary special,Married,Pensioner,-14179,365243,8.2,0.5680490833004292,0.6509331221475426,0.2770418498820914
104083,0,M,Y,Y,0,226900.0,1426100.0,54547.0,Secondary / secondary special,Widow,Working,-18471,-4537,1.9,,0.5149349652832034,0.6613066275953032
104084,0,F,N,N,3,260300.0,570600.0,35750.7,Higher education,Married,Pensioner,-18098,365243,,,0.6781448088861406,0.6078670787188281
104085,0,F,N,Y,0,159400.0,676500.0,30318.0,Secondary / secondary special,Married,Commercial associate,-15954,-6326,,,0.747219012388133,0.7733928612975746
104086,0,M,N,N,1,84700.0,440900.0,21906.6,Secondary / secondary special,Married,Working,-19841,-951,,,0.8763938474013746,0.5391290500994901
104087,0,F,Y,Y,0,265200.0,523800.0,24489.0,Higher education,Single / not married,Working,-10314,-838,18.3,,0.5565725137721657,0.8202613780401706
104088,0,F,N,N,0,222400.0,957000.0,50937.2,Secondary / secondary special,Single / not married,Working,-8982,-2136,,,0.6229132945446041,0.4467908719502595
104089,0,F,N,Y,0,188500.0,923800.0,61635.5,Secondary / secondary special,Married,Commercial associate,-13771,-599,,0.7616765748962332,0.3109532646625694,0.7346683300816476
104090,0,F,Y,Y,0,143800.0,247100.0,9536.9,Higher education,Married,Working,-24664,-364,8.1,0.68976356249198,0.5541986665457261,0.5521882682772922
104091,1,F,N,Y,0,247900.0,892200.0,68191.3,Higher education,Married,Working,-24380,-111,,,0.23832501406686118,
104092,0,M,Y,Y,0,100500.0,389100.0,25265.1,Secondary / secondary special,Married,Working,-18769,-968,3.0,0.6164870024548633,0.7633122414738016,0.7217023315577824
104093,0,M,N,Y,0,216600.0,926900.0,35226.8,Secondary / secondary special,Married,Working,-17816,-2,,,0.8315366570924276,0.8967292696561426
104094,0,F,N,N,0,127400.0,216400.0,7741.5,Secondary / secondary special,Married,Working,-18771,-688,,0.6169563931916776,0.8501869611264966,
104095,0,F,N,Y,0,69300.0,413500.0,14404.0,Secondary / secondary special,Single / not married,Working,-15198,-200,,,0.5310077983832224,0.30984681299686573
104096,0,F,N,N,1,93700.0,543700.0,18695.2,Secondary / secondary special,Married,Working,-12726,-833,,,0.4969014093347737,0.5640574888331273
104097,0,F,Y,N,1,176600.0,1018300.0,78956.3,Secondary / secondary special,Married,Pensioner,-7767,365243,15.0,0.7694072450765163,0.5166298446672355,0.6576350904754451
104098,0,F,N,Y,1,162800.0,667200.0,32091.4,Secondary / secondary special,Married,Commercial associate,-8006,-1432,,,0.7712274706575496,
104099,0,M,N,N,2,179800.0,978200.0,72014.7,Secondary / secondary special,Married,Working,-24714,-150,,0.7603976831787477,0.6919313794497242,0.46189813288520504
104100,0,M,N,Y,0,124800.0,687200.0,34832.1,Secondary / secondary special,Married,Pensioner,-20724,365243,,0.7293524215506821,,0.625149870702697
104101,1,F,N,Y,0,161900.0,1022500.0,41281.6,Higher education,Single / not married,Working,-19770,-128,,0.40702360197611975,0.6394915663762261,0.4321145823633807
104102,1,M,Y,Y,0,195100.0,1088900.0,36905.8,Secondary / secondary special,Married,Working,-22474,-2556,5.7,0.43974530960225194,0.31073423307143283,
104103,0,F,N,N,2,425900.0,893100.0,30400.0,Higher education,Married,Working,-18311,-69,,,0.416912523733641,0.669756844766858
104104,0,F,N,Y,1,123400.0,273100.0,12671.0,Secondary / secondary special,Married,Working,-19375,-137,,0.8221178872460406,0.7940386763927181,0.8690361339756554
104105,0,M,Y,Y,1,233500.0,944000.0,52906.0,Secondary / secondary special,Widow,Pensioner,-21522,365243,18.7,0.5788258707097625,0.6234111046236225,0.584610887258309
104106,0,F,N,Y,0,197000.0,994300.0,57850.1,Secondary / secondary special,Civil marriage,Working,-9864,-378,,,0.6609500428525128,0.408546560206361
104107,0,M,N,Y,1,155600.0,883300.0,42193.9,Secondary / secondary special,Married,Commercial associate,-10959,-212,,,0.8172656799526719,0.4984128239362652
104108,0,M,N,Y,1,82000.0,127900.0,10358.1,Secondary / secondary special,Single / not married,Working,-17417,-145,,0.5742189379614584,0.7153403906793121,0.743143477469595
104109,0,M,N,Y,0,275300.0,1009800.0,57541.0,Secondary / secondary special,Married,Working,-9368,-2794,,,0.8108197623329018,0.5171383554913708
104110,1,F,N,N,0,164700.0,595800.0,47017.9,Higher education,Married,Commercial associate,-19231,-1256,,,0.5026510840664368,0.40868555068426127
104111,0,F,N,Y,0,112900.0,561400.0,49969.5,Secondary / secondary special,Married,Working,-22260,-804,,,0.5141145251895436,
104112,0,M,N,Y,0,98900.0,422400.0,14457.9,Secondary / secondary special,Single / not married,Working,-22354,-795,,0.696054983743725,0.5522141009654139,0.5844916046283143
104113,0,M,N,N,1,165600.0,913100.0,55842.9,Secondary / secondary special,Separated,Working,-13338,-2444,,0.8167976425883351,0.3840272109560127,0.5054935824348727
104114,0,F,Y,N,0,96600.0,483000.0,24820.8,Higher education,Single / not married,Working,-11223,-4649,7.7,0.5966532446327174,0.8366488122405668,0.8688635441963849
104115,0,M,Y,Y,0,114000.0,444900.0,18598.8,Secondary / secondary special,Single / not married,Pensioner,-24478,365243,5.0,0.8561523910816309,,0.44725766938081485
104116,0,F,N,Y,0,112900.0,303600.0,15031.9,Secondary / secondary special,Married,Commercial associate,-23666,-1116,,0.5079303077422466,0.82467108997491,0.8670487812503788
104117,0,F,Y,Y,0,150400.0,710100.0,25370.4,Higher education,Separated,Pensioner,-13166,365243,17.5,,0.7252603183349601,
104118,0,M,Y,N,0,193000.0,508400.0,18033.6,Secondary / secondary special,Married,Pensioner,-23346,365243,1.1,,0.7310195943047709,0.7056450766686825
104119,0,F,N,Y,0,127600.0,604500.0,38854.4,Secondary / secondary special,Separated,Working,-23116,-1285,,0.67879539631454,0.32701468968733005,0.5973251243244342
104120,0,F,N,Y,1,133800.0,301900.0,16258.4,Secondary / secondary special,Married,Pensioner,-13596,365243,,0.5523506090298498,0.6024985916485895,0.8236674412929772
104121,0,M,Y,Y,0,154600.0,395800.0,28263.1,Secondary / secondary special,Married,State servant,-14037,-312,7.1,,0.6742728350245737,0.5156926010651725
104122,0,M,N,Y,0,105200.0,383800.0,13409.1,Higher education,Married,Working,-24008,-1178,,,0.41769586440681267,0.7100559419626178
104123,0,M,N,Y,0,113100.0,463000.0,41326.2,Secondary / secondary special,Married,Commercial associate,-20676,-1688,,,0.7224405463031077,
104124,0,F,N,N,0,119300.0,747800.0,28620.0,Higher education,Married,Working,-18496,-2355,,,0.7540556401067724,0.6664484632713764
104125,0,M,N,Y,2,167600.0,760500.0,28567.8,Secondary / secondary special,Single / not married,Working,-24376,-1331,,,0.612697580946116,0.31327977715873856
104126,0,F,N,Y,0,303700.0,1100500.0,39911.8,Higher education,Single / not married,Working,-22833,-148,,0.8007810558831556,0.5802200971635709,0.5520701062396093
104127,0,F,Y,N,0,84100.0,474300.0,20622.1,Higher education,Married,Working,-8980,-112,5.9,,0.7076714972581032,0.7804842837219265
104128,0,F,N,Y,0,164000.0,360200.0,17729.5,Incomplete higher,Married,Working,-16415,-230,,,0.7166720547372083,0.8971526133603261
104129,0,M,N,Y,1,132800.0,209000.0,9469.4,Higher education,Married,Commercial associate,-23373,-352,,,0.7032384871449593,0.703314834736925
104130,0,M,N,Y,1,136400.0,378900.0,27404.8,Secondary / secondary special,Married,Working,-9619,-1897,,,,
104131,0,M,N,N,0,118200.0,492200.0,36432.2,Secondary / secondary special,Married,Working,-8936,-1556,,,0.7105443073079979,0.8056363332066038
104132,0,F,N,Y,1,246100.0,1152200.0,44576.7,Secondary / secondary special,Married,Working,-22731,-740,,,0.6419061424340158,0.5779132719658834
104133,0,F,Y,N,1,49400.0,272100.0,13018.6,Secondary / secondary special,Civil marriage,State servant,-21299,-1670,8.0,0.810768526279897,0.5876468542871721,0.6752627824811094
104134,0,F,Y,Y,0,88300.0,398800.0,13923.1,Secondary / secondary special,Married,Pensioner,-10601,365243,18.3,0.7030198777011053,0.9003067514436595,0.5237257334090647
104135,0,F,N,Y,0,240500.0,500400.0,32594.7,Secondary / secondary special,Single / not married,Working,-10845,-3036,,,0.2965954308741462,
104136,0,F,Y,Y,0,248700.0,1357300.0,86727.7,Secondary / secondary special,Married,Pensioner,-22267,365243,3.4,,0.3851764074079267,
104137,0,F,N,Y,0,325100.0,507900.0,25134.4,Secondary / secondary special,Single / not married,Pensioner,-11337,365243,,,0.6486966324364489,0.7070958479932713
104138,0,M,N,Y,0,169100.0,850000.0,73414.3,Secondary / secondary special,Single / not married,Pensioner,-10194,365243,,,0.9156122093834389,0.7874285158287961
104139,0,M,N,N,0,183000.0,751500.0,30240.0,Secondary / secondary special,Married,Pensioner,-23581,365243,,,0.8707476173282002,0.34208008082699193
104140,0,M,Y,Y,0,63700.0,253300.0,18992.1,Higher education,Married,Working,-21784,-761,15.7,,0.39632524469482455,
104141,0,F,N,Y,1,147500.0,770800.0,36278.9,Secondary / secondary special,Civil marriage,Working,-14749,0,,,0.5848772530505421,0.5544112359841032
104142,0,F,Y,N,1,189400.0,325900.0,27216.6,Secondary / secondary special,Married,Pensioner,-18645,365243,4.2,,0.7999420871898286,0.56989435370786
104143,0,F,N,Y,0,118200.0,420000.0,23098.8,Secondary / secondary special,Married,Pensioner,-15215,365243,,,0.5455492908194811,0.7177202747097501
104144,1,F,Y,Y,0,141300.0,877100.0,41424.3,Secondary / secondary special,Married,Working,-12482,-404,2.7,,0.4014507870001478,0.5884729316973536
104145,0,F,N,Y,1,256400.0,402300.0,19524.7,Secondary / secondary special,Married,Commercial associate,-24970,-389,,,0.5303471512735936,0.518221980399384
104146,1,F,N,Y,1,283700.0,1670100.0,56605.8,Secondary / secondary special,Married,Commercial associate,-17236,-1570,,,0.5696924504953493,0.48440784171009577
104147,1,F,N,N,1,164800.0,781600.0,33394.2,Higher education,Married,Working,-18848,-1786,,,0.9389970720012407,0.5716612273312995
104148,0,M,N,N,0,143900.0,869200.0,42065.8,Higher education,Married,Commercial associate,-14828,-1287,,,0.6303980272708407,0.397269662393852
104149,0,F,Y,Y,0,204400.0,353500.0,15323.7,Secondary / secondary special,Married,Working,-16449,-538,18.1,,0.6287820922924888,0.7090025647646268
104150,0,F,N,N,0,124700.0,690400.0,27849.1,Secondary / secondary special,Single / not married,Working,-12714,-874,,,0.7611069870767498,0.7818172963201083
104151,0,F,N,Y,0,235600.0,979400.0,33663.4,Secondary / secondary special,Married,Working,-15196,-401,,0.4468377576639608,0.8083557064926045,0.7429244788936733
104152,0,F,N,N,0,116300.0,318900.0,24633.0,Secondary / secondary special,Single / not married,Working,-18677,-3721,,0.23662794173075824,0.7555525029482103,0.9025716934567822
104153,0,F,Y,N,0,206400.0,795700.0,32768.1,Incomplete higher,Married,Working,-21908,-3755,9.6,0.4900495706177778,0.817322926743311,0.4304928926937426
104154,1,F,N,Y,0,146000.0,892900.0,87056.0,Secondary / secondary special,Married,Working,-21736,-244,,,0.6016614418432907,0.4190975551729374
104155,0,F,N,Y,2,111500.0,412200.0,40703.5,Secondary / secondary special,Married,Working,-7870,-1295,,0.6540375788418701,0.47192684419771225,0.38885805721287564
104156,1,F,N,N,1,173100.0,378100.0,15576.1,Lower secondary,Single / not married,Working,-17048,-1341,,,0.25439168725303435,0.5444258076958229
104157,0,M,N,Y,1,123400.0,225500.0,10694.7,Secondary / secondary special,Married,Working,-14215,-1462,,,0.4742350458943373,
104158,0,F,Y,Y,2,230400.0,362100.0,13931.2,Incomplete higher,Married,Working,-18312,-2962,3.1,,0.6379049194358243,0.314098568360631
104159,0,F,N,Y,0,94100.0,240500.0,13701.3,Secondary / secondary special,Widow,Working,-23127,-1133,,0.5355311339623596,,0.574077649960361
104160,1,F,N,Y,0,162900.0,691800.0,52997.3,Higher education,Married,Pensioner,-21258,365243,,0.6347934656004549,0.6915533003468536,0.60734257601669
104161,0,F,N,Y,0,105900.0,344300.0,15055.6,Secondary / secondary special,Married,Commercial associate,-13468,-23,,,0.5631125102882426,0.7262688339847909
104162,0,F,N,Y,0,252800.0,1485200.0,72749.6,Higher education,Single / not married,Commercial associate,-20629,-1890,,,0.6464662580205637,0.6051958457363198
104163,0,M,Y,N,0,203100.0,1102900.0,69069.0,Higher education,Married,Commercial associate,-9447,-1305,5.0,,0.5123645154007149,0.7614405237501508
104164,0,F,N,Y,0,144300.0,551800.0,28570.8,Secondary / secondary special,Single / not married,Working,-9917,-493,,0.6442631499828447,0.4773999901640566,
104165,0,F,Y,Y,0,146300.0,387900.0,18499.9,Higher education,Widow,Working,-11624,-47,11.8,0.5245511270336995,0.9384551469590892,
104166,0,F,N,Y,1,314300.0,1123200.0,79527.7,Secondary / secondary special,Single / not married,Working,-14678,-215,,0.7376825476679285,0.6374407351890323,0.6325589383417322
104167,0,F,N,Y,1,207200.0,971700.0,39379.2,Secondary / secondary special,Married,Pensioner,-16623,365243,,,0.7343368991280428,0.517684560331189
104168,1,F,N,Y,0,104800.0,169400.0,7648.3,Secondary / secondary special,Married,Commercial associate,-14645,-4191,,,0.4796014803205589,0.5724424984848665
104169,0,F,N,Y,0,224300.0,1333700.0,117834.5,Secondary / secondary special,Civil marriage,Pensioner,-18676,365243,,0.7134646905715191,0.7371226577975203,0.23885404901989077
104170,0,F,N,Y,1,114300.0,545600.0,27265.9,Secondary / secondary special,Married,Pensioner,-9847,365243,,,0.7873983954871075,0.37118770652836286
104171,0,M,Y,Y,1,157800.0,996200.0,64702.6,Secondary / secondary special,Married,Working,-16812,-385,0.7,,0.7152672824231812,0.5413284304082515
104172,0,M,N,Y,0,57300.0,276200.0,9944.2,Secondary / secondary special,Separated,Pensioner,-12446,365243,,,0.7298343795639927,0.7202537455205422
104173,0,M,N,Y,0,212500.0,704100.0,37034.7,Secondary / secondary special,Single / not married,Commercial associate,-14063,-756,,0.5395668900039866,0.7756844612684916,0.33090172382557936
104174,0,F,N,N,0,109000.0,402200.0,31244.2,Secondary / secondary special,Married,Commercial associate,-16592,-3332,,0.313863803210177,0.6230694253578586,0.8432119970770803
104175,0,M,N,Y,0,134100.0,205800.0,8826.2,Secondary / secondary special,Single / not married,Working,-9995,-320,,,0.7423409409693629,0.7642659361823052
